vendor_id,vendor_name,category,city,area,capacity,capacity_unit,base_price,class_type,specialization,religion_served,supported_events,rating,is_veg_only,is_halal,outdoor_available,generator_backup,parking_capacity,min_guests,max_guests,setup_time_hours,languages_spoken,payment_modes,experience_years,vendor_phone,surge_applicable,last_minute_slots,advance_payment_pct,free_cancel_before_days,partial_cancel_days,partial_cancel_fee_pct,last_minute_cancel_days,last_minute_cancel_fee_pct,min_advance_booking_days,recommended_advance_booking_days,cancellation_policy,category_details
V115,Sri Saibaba Band,Band / Nadaswaram,Villages,Sircilla,10,band_members,9200,budget,hindu_ceremonies,Hindu,"[""Wedding"", ""Gruhapravesam"", ""Thread Ceremony (Upanayanam)"", ""Puberty Ceremony"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""21st Day (Naamakaranam)"", ""Cradle Ceremony"", ""Engagement"", ""Reception""]",4.7,,,,,,30.0,300.0,1,"[""Telugu""]","[""UPI"", ""Cash""]",16,+91-9665996065,False,True,20,7,3,30,1,60,3,14,Advance: 20% of total. Free cancel >7d before. 30% charge 1–7d before. 60% charge within 1d.,"{""members_count"": 10, ""instruments"": [""Nadaswaram"", ""Thavil"", ""Kombu"", ""Ottu""], ""uniform_provided"": false, ""procession_available"": true, ""elephant_coordinated"": false}"
V116,Srinivas Video Productions,Videographer,Karimnagar,Choppadandi,4,events_per_month,176000,premium,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.4,,,,,,,,1,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",16,+91-9584342006,True,False,50,30,14,70,7,100,21,60,Advance: 50% of total. Free cancel >30d before. 70% charge 7–30d before. 100% charge within 7d.,"{""4k_available"": true, ""drone_video"": true, ""highlight_reel"": true, ""same_day_edit"": true, ""live_streaming"": true, ""delivery_days"": 10}"
V117,Pastor Samuel John,Pastor / Father,Rangareddy,Tandur,1,ceremonies_per_day,3600,mid,christian_ceremonies,Christian,"[""Church Wedding"", ""Reception"", ""Baptism"", ""Christening"", ""First Communion"", ""Christmas Party"", ""Easter Celebration"", ""Carol Singing Night"", ""Birthday"", ""Anniversary"", ""Retirement Party"", ""Farewell Party"", ""Corporate Event"", ""Alumni Meet"", ""Baby Shower"", ""Kids Birthday Party"", ""Office Party"", ""Award Ceremony"", ""Cultural Program""]",3.9,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",3,+91-9711574785,True,False,15,14,5,55,2,85,7,21,Advance: 30% of total. Free cancel >14d before. 55% charge 2–14d before. 85% charge within 2d.,"{""church_available"": false, ""choir_available"": true, ""wedding_certificate"": true, ""outstation_available"": true}"
V118,Pandit Durgaprasad,Priest / Pandit,Jangaon,Devaruppula,1,ceremonies_per_day,1400,budget,hindu_ceremonies,Hindu,"[""Wedding"", ""Baby Shower (Namakaranam)"", ""Thread Ceremony (Upanayanam)"", ""21st Day (Naamakaranam)"", ""Cradle Ceremony"", ""Puberty Ceremony"", ""Gruhapravesam"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Engagement"", ""Birthday"", ""Anniversary"", ""Retirement Party"", ""Farewell Party"", ""Corporate Event"", ""Alumni Meet"", ""Reception"", ""Kids Birthday Party"", ""Product Launch"", ""Office Party"", ""Award Ceremony"", ""Cultural Program"", ""Sports Day""]",4.1,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash""]",10,+91-9470538895,False,False,10,10,3,50,1,80,5,15,Advance: 30% of total. Free cancel >10d before. 50% charge 1–10d before. 80% charge within 1d.,"{""languages"": [""Telugu"", ""Sanskrit""], ""vedic_trained"": false, ""muhurtam_calculation"": true, ""own_samagri"": false, ""outstation_available"": false}"
V119,Venu Clicks,Photographer,Jangaon,Bachannapeta,2,events_per_month,46000,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.2,,,,,,,,1,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",7,+91-9805058933,True,False,30,14,7,50,3,75,7,30,Advance: 30% of total. Free cancel >14d before. 50% charge 3–14d before. 75% charge within 3d.,"{""camera_type"": ""Full Frame DSLR"", ""drone_photography"": false, ""same_day_edit"": false, ""album_included"": true, ""raw_files_given"": false, ""assistant_photographer"": true, ""delivery_days"": 15}"
V120,Sangareddy Catering,Catering,Nizamabad,Bodhan,100,plates_per_event,200,budget,religious_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,False,False,,,,30.0,100.0,2,"[""Telugu""]","[""UPI"", ""Cash""]",8,+91-9540541367,False,True,10,5,3,30,1,60,2,10,Advance: 10% of total. Free cancel >5d before. 30% charge 1–5d before. 60% charge within 1d.,"{""live_counter_available"": false, ""staff_included"": true, ""crockery_included"": false, ""serving_staff_ratio"": ""1 per 25 guests""}"
V121,Lavanya Makeover,Makeup Artist,Hyderabad,Secunderabad,6,persons_per_day,22000,mid,bridal,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.6,,,,,,,,2,"[""Telugu"", ""Hindi""]","[""UPI"", ""Cash"", ""Bank Transfer""]",12,+91-9904862280,True,True,40,14,7,60,3,90,7,21,Advance: 40% of total. Free cancel >14d before. 60% charge 3–14d before. 90% charge within 3d.,"{""bridal_specialist"": true, ""airbrush_makeup"": false, ""saree_draping"": true, ""hijab_styling"": false, ""trial_session"": true, ""home_visit"": true, ""products_used"": ""MAC, Kryolan, NARS"", ""pre_bridal_package"": true, ""hair_styling"": true, ""hair_extensions"": false, ""christian_veil_styling"": true, ""mehendi_coordination"": false, ""persons_per_day"": 6, ""earliest_start_time"": ""05:00""}"
V122,Mabrook Decor,Decoration,Villages,Jadcherla,2000,sqft_coverage,102000,mid,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.6,,,False,,,,,5,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",2,+91-9664239417,True,True,30,14,7,50,3,80,7,30,Advance: 30% of total. Free cancel >14d before. 50% charge 3–14d before. 80% charge within 3d.,"{""hindu_mandap"": true, ""christian_arch"": true, ""muslim_floral_arch"": true, ""balloon_decor"": true, ""stage_backdrop"": true, ""aisle_runner"": true, ""flower_wall"": true, ""entrance_decor"": true, ""table_centerpieces"": true, ""photo_booth"": true, ""led_lighting"": true, ""fabric_draping"": true, ""waterfall_lighting"": false, ""fresh_flowers_only"": false, ""artificial_allowed"": true, ""theme_decor"": true, ""team_size"": 11, ""advance_material_days"": 2, ""owns_furniture"": false}"
V123,Pushpam Flowers,Florist,Medak,Sangareddy,2,events_per_day,19000,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.8,,,,,,,,4,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",8,+91-9329849067,True,True,20,5,3,50,1,80,3,10,Advance: 20% of total. Free cancel >5d before. 50% charge 1–5d before. 80% charge within 1d.,"{""hindu_decor"": true, ""muslim_decor"": false, ""christian_decor"": false, ""flower_types"": [""Marigold"", ""Rose"", ""Jasmine"", ""Lotus"", ""Tuberose"", ""Chrysanthemum""], ""mango_leaves_toran"": true, ""banana_stem_pillar"": true, ""car_decoration"": true, ""stage_garland"": true, ""welcome_arch"": true, ""fresh_flowers_only"": false, ""artificial_available"": true, ""pot_plants_available"": false, ""delivery_radius_km"": 40, ""advance_order_days"": 2}"
V124,Nalgonda Kalyana Vedika,Function Hall,Medak,Gajwel,1500,guests,281000,premium,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",5.0,,,False,True,750.0,450.0,1500.0,3,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer"", ""Card""]",6,+91-9882266176,True,False,50,45,15,70,7,100,30,90,Advance: 50% of total. Free cancel >45d before. 70% charge 7–45d before. 100% charge within 7d.,"{""ac_available"": true, ""stage_included"": true, ""audio_system"": true, ""bridal_room"": true, ""catering_inhouse"": false, ""outside_catering_allowed"": true, ""valet_parking"": true, ""rooms_available"": 6, ""generator_backup"": true, ""parking_slots"": 750, ""veg_only_kitchen"": false, ""pooja_room"": true, ""alcohol_allowed"": false, ""caste_restrictions"": false, ""capacity_seated"": 1500, ""capacity_standing"": 1950, ""dance_floor"": true, ""projector_screen"": true}"
V125,DJ Bheem,DJ,Nalgonda,Suryapet,150,max_audience,6400,budget,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.9,,,,,,50.0,150.0,3,"[""Telugu""]","[""UPI"", ""Cash""]",5,+91-9224131192,False,True,15,5,2,25,1,50,2,7,Advance: 15% of total. Free cancel >5d before. 25% charge 1–5d before. 50% charge within 1d.,"{""speakers_watts"": ""2x500W"", ""lighting"": ""basic LED"", ""mic_included"": true, ""emcee_available"": false, ""dhol_player_extra"": false, ""led_wall"": false}"
V126,Siddipet Catering Services,Catering,Warangal,Hanamkonda,800,plates_per_event,460,mid,weddings,Muslim,"[""Nikah (Wedding)"", ""Walima (Reception)"", ""Aqiqah (Birth Ceremony)"", ""Circumcision (Bismillah)"", ""Iftar Party"", ""Eid Celebration"", ""Mangni (Engagement)"", ""Birthday"", ""Anniversary"", ""Retirement Party"", ""Farewell Party"", ""Corporate Event"", ""Alumni Meet"", ""Kids Birthday Party"", ""Office Party"", ""Award Ceremony"", ""Cultural Program"", ""Church Wedding"", ""Baptism"", ""Birthday"", ""Corporate Event"", ""Farewell Party"", ""Office Party""]",3.8,False,True,,,,50.0,800.0,2,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",4,+91-9215828042,True,True,20,10,5,45,2,75,5,21,Advance: 20% of total. Free cancel >10d before. 45% charge 2–10d before. 75% charge within 2d.,"{""live_counter_available"": true, ""staff_included"": true, ""crockery_included"": true, ""serving_staff_ratio"": ""1 per 15 guests""}"
V127,Nalgonda Flowers,Florist,Karimnagar,Ramnagar,1,events_per_day,6800,budget,all_events,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.5,,,,,,,,4,"[""Telugu""]","[""UPI"", ""Cash""]",2,+91-9451798438,True,True,10,3,1,40,0,70,1,5,Advance: 10% of total. Free cancel >3d before. 40% charge 0–3d before. 70% charge within 0d.,"{""hindu_decor"": true, ""muslim_decor"": false, ""christian_decor"": false, ""flower_types"": [""Marigold"", ""Rose"", ""Jasmine""], ""mango_leaves_toran"": true, ""banana_stem_pillar"": false, ""car_decoration"": false, ""stage_garland"": true, ""welcome_arch"": false, ""fresh_flowers_only"": true, ""artificial_available"": false, ""pot_plants_available"": false, ""delivery_radius_km"": 15, ""advance_order_days"": 1}"
V128,Rekha Makeup,Makeup Artist,Hyderabad,Kukatpally,2,persons_per_day,6900,budget,bridal,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",4.1,,,,,,,,2,"[""Telugu""]","[""UPI"", ""Cash""]",10,+91-9219574855,False,False,25,7,3,50,1,80,3,14,Advance: 25% of total. Free cancel >7d before. 50% charge 1–7d before. 80% charge within 1d.,"{""bridal_specialist"": false, ""airbrush_makeup"": false, ""saree_draping"": true, ""hijab_styling"": false, ""trial_session"": false, ""home_visit"": true, ""products_used"": ""Lakme, Faces Canada"", ""pre_bridal_package"": false, ""hair_styling"": true, ""hair_extensions"": false, ""christian_veil_styling"": false, ""mehendi_coordination"": false, ""persons_per_day"": 2, ""earliest_start_time"": ""05:00""}"
V129,Maulvi Syed Hussain,Maulvi / Qazi,Rangareddy,Ibrahimpatnam,1,ceremonies_per_day,1700,budget,muslim_ceremonies,Muslim,"[""Nikah (Wedding)"", ""Walima (Reception)"", ""Aqiqah (Birth Ceremony)"", ""Circumcision (Bismillah)"", ""Iftar Party"", ""Eid Celebration"", ""Mangni (Engagement)"", ""Birthday"", ""Anniversary"", ""Retirement Party"", ""Farewell Party"", ""Corporate Event"", ""Alumni Meet"", ""Kids Birthday Party"", ""Office Party"", ""Award Ceremony"", ""Cultural Program""]",3.7,,,,,,,,1,"[""Telugu"", ""Urdu"", ""Arabic""]","[""UPI"", ""Cash""]",7,+91-9854763211,True,False,10,10,3,50,1,80,5,15,Advance: 30% of total. Free cancel >10d before. 50% charge 1–10d before. 80% charge within 1d.,"{""nikahnama_provided"": true, ""witnesses_arranged"": true, ""mehendi_coordination"": false, ""outstation_available"": false}"
V130,Warangal Florist,Florist,Rangareddy,Vanasthalipuram,3,events_per_day,26000,mid,weddings,all,"[""21st Day (Naamakaranam)"", ""60th Birthday (Sashtipoorthi)"", ""80th Birthday (Sadabhishekam)"", ""Alumni Meet"", ""Anniversary"", ""Aqiqah (Birth Ceremony)"", ""Award Ceremony"", ""Baby Shower"", ""Baby Shower (Namakaranam)"", ""Baptism"", ""Birthday"", ""Carol Singing Night"", ""Christening"", ""Christmas Party"", ""Church Wedding"", ""Circumcision (Bismillah)"", ""Corporate Event"", ""Cradle Ceremony"", ""Cultural Program"", ""Easter Celebration"", ""Eid Celebration"", ""Engagement"", ""Farewell Party"", ""First Communion"", ""Gruhapravesam"", ""Iftar Party"", ""Kids Birthday Party"", ""Mangni (Engagement)"", ""Nikah (Wedding)"", ""Office Party"", ""Product Launch"", ""Puberty Ceremony"", ""Reception"", ""Retirement Party"", ""Sports Day"", ""Thread Ceremony (Upanayanam)"", ""Walima (Reception)"", ""Wedding""]",3.7,,,,,,,,4,"[""Telugu""]","[""UPI"", ""Cash"", ""Bank Transfer""]",9,+91-9819739113,False,False,20,5,3,50,1,80,3,10,Advance: 20% of total. Free cancel >5d before. 50% charge 1–5d before. 80% charge within 1d.,"{""hindu_decor"": true, ""muslim_decor"": true, ""christian_decor"": false, ""flower_types"": [""Marigold"", ""Rose"", ""Jasmine"", ""Lotus"", ""Tuberose"", ""Chrysanthemum""], ""mango_leaves_toran"": true, ""banana_stem_pillar"": true, ""car_decoration"": true, ""stage_garland"": true, ""welcome_arch"": true, ""fresh_flowers_only"": false, ""artificial_available"": true, ""pot_plants_available"": false, ""delivery_radius_km"": 40, ""advance_order_days"": 2}"
