vendor_id,per_plate_base,price_factor,is_veg_only,is_halal,total_items,item_prices,basic_package,standard_package,premium_package,min_order_guests,max_order_guests,tasting_available,home_delivery,home_delivery_min_plates,advance_order_days,cuisine_type,suitable_for_religions
V787,380,1.06,False,False,18,"{""Naan"": 15, ""Veg Biryani"": 84, ""Pastry"": 53, ""Chicken Tikka"": 58, ""Roti"": 10, ""Payasam"": 26, ""Paneer Tikka"": 42, ""Dal Tadka"": 37, ""Starter NonVeg"": 47, ""Juice"": 31, ""Starter Veg"": 21, ""Rasgulla"": 26, ""Sweet Corn Soup"": 31, ""Rasam"": 10, ""Brownie"": 47, ""Dal Fry"": 37, ""Sambar"": 15, ""Fruit Salad"": 31}","{""items"": [""Roti"", ""Rasam"", ""Naan"", ""Sambar"", ""Starter Veg"", ""Payasam""], ""per_plate"": 380, ""description"": ""Basic - 6 items""}","{""items"": [""Roti"", ""Rasam"", ""Naan"", ""Sambar"", ""Starter Veg"", ""Payasam"", ""Rasgulla"", ""Juice"", ""Sweet Corn Soup"", ""Fruit Salad"", ""Dal Tadka"", ""Dal Fry""], ""per_plate"": 475, ""description"": ""Standard - 12 items""}","{""items"": [""Naan"", ""Veg Biryani"", ""Pastry"", ""Chicken Tikka"", ""Roti"", ""Payasam"", ""Paneer Tikka"", ""Dal Tadka"", ""Starter NonVeg"", ""Juice"", ""Starter Veg"", ""Rasgulla"", ""Sweet Corn Soup"", ""Rasam"", ""Brownie"", ""Dal Fry"", ""Sambar"", ""Fruit Salad""], ""per_plate"": 570, ""description"": ""Full spread - 18 items""}",20,200,True,False,0,7,Multi-cuisine,all
V792,560,1.18,False,False,18,"{""Papad"": 5, ""Curd Rice"": 35, ""Veg Biryani"": 94, ""Cake"": 64, ""Gobi Manchurian"": 29, ""Mutton Curry"": 118, ""Double Ka Meetha"": 41, ""Starter NonVeg"": 53, ""Paneer Butter Masala"": 70, ""Sambar"": 17, ""Naan"": 17, ""Sweet Corn Soup"": 35, ""Chicken Tikka"": 64, ""Pulao"": 59, ""Soft Drinks"": 29, ""Salad"": 17, ""Mutton Biryani"": 177, ""Veg Kurma"": 53}","{""items"": [""Papad"", ""Sambar"", ""Naan"", ""Salad"", ""Gobi Manchurian"", ""Soft Drinks""], ""per_plate"": 560, ""description"": ""Basic - 6 items""}","{""items"": [""Papad"", ""Sambar"", ""Naan"", ""Salad"", ""Gobi Manchurian"", ""Soft Drinks"", ""Curd Rice"", ""Sweet Corn Soup"", ""Double Ka Meetha"", ""Starter NonVeg"", ""Veg Kurma"", ""Pulao""], ""per_plate"": 700, ""description"": ""Standard - 12 items""}","{""items"": [""Papad"", ""Curd Rice"", ""Veg Biryani"", ""Cake"", ""Gobi Manchurian"", ""Mutton Curry"", ""Double Ka Meetha"", ""Starter NonVeg"", ""Paneer Butter Masala"", ""Sambar"", ""Naan"", ""Sweet Corn Soup"", ""Chicken Tikka"", ""Pulao"", ""Soft Drinks"", ""Salad"", ""Mutton Biryani"", ""Veg Kurma""], ""per_plate"": 840, ""description"": ""Full spread - 18 items""}",20,200,True,False,0,7,Multi-cuisine,all
V794,160,0.95,False,False,14,"{""Juice"": 28, ""Soft Drinks"": 23, ""Butter Naan"": 19, ""Pesarattu"": 19, ""Salad"": 14, ""Halwa"": 19, ""Baby Corn Fry"": 23, ""Gulab Jamun"": 28, ""Pakoda"": 14, ""Chicken Biryani"": 114, ""Pastry"": 47, ""Spring Rolls"": 23, ""Chicken Tikka"": 52, ""Starter NonVeg"": 42}","{""items"": [""Salad"", ""Pakoda"", ""Butter Naan"", ""Pesarattu"", ""Halwa"", ""Soft Drinks""], ""per_plate"": 160, ""description"": ""Basic - 6 items""}","{""items"": [""Salad"", ""Pakoda"", ""Butter Naan"", ""Pesarattu"", ""Halwa"", ""Soft Drinks"", ""Baby Corn Fry"", ""Spring Rolls"", ""Juice"", ""Gulab Jamun""], ""per_plate"": 200, ""description"": ""Standard - 10 items""}","{""items"": [""Juice"", ""Soft Drinks"", ""Butter Naan"", ""Pesarattu"", ""Salad"", ""Halwa"", ""Baby Corn Fry"", ""Gulab Jamun"", ""Pakoda"", ""Chicken Biryani"", ""Pastry"", ""Spring Rolls"", ""Chicken Tikka"", ""Starter NonVeg""], ""per_plate"": 240, ""description"": ""Full spread - 14 items""}",20,50,False,True,25,3,Multi-cuisine,all
V797,1200,1.3,False,False,25,"{""Soup"": 32, ""Rasam"": 13, ""Pulao"": 65, ""Soft Drinks"": 32, ""Halwa"": 26, ""Cake"": 71, ""Chicken Curry"": 104, ""Brownie"": 58, ""Upma"": 19, ""Mutton Biryani"": 195, ""Fried Rice"": 78, ""Salad"": 19, ""Gulab Jamun"": 39, ""Kaju Curry"": 91, ""Dal Fry"": 45, ""Pastry"": 65, ""Baby Corn Fry"": 32, ""Pakoda"": 19, ""Paneer Tikka"": 52, ""Pesarattu"": 26, ""Fish Fry"": 117, ""Naan"": 19, ""Roti"": 13, ""Veg Biryani"": 104, ""Pickle"": 6}","{""items"": [""Pickle"", ""Rasam"", ""Roti"", ""Upma"", ""Salad"", ""Pakoda"", ""Naan"", ""Halwa""], ""per_plate"": 1200, ""description"": ""Basic - 8 items""}","{""items"": [""Pickle"", ""Rasam"", ""Roti"", ""Upma"", ""Salad"", ""Pakoda"", ""Naan"", ""Halwa"", ""Pesarattu"", ""Soup"", ""Soft Drinks"", ""Baby Corn Fry"", ""Gulab Jamun"", ""Dal Fry"", ""Paneer Tikka"", ""Brownie""], ""per_plate"": 1500, ""description"": ""Standard - 16 items""}","{""items"": [""Soup"", ""Rasam"", ""Pulao"", ""Soft Drinks"", ""Halwa"", ""Cake"", ""Chicken Curry"", ""Brownie"", ""Upma"", ""Mutton Biryani"", ""Fried Rice"", ""Salad"", ""Gulab Jamun"", ""Kaju Curry"", ""Dal Fry"", ""Pastry"", ""Baby Corn Fry"", ""Pakoda"", ""Paneer Tikka"", ""Pesarattu"", ""Fish Fry"", ""Naan"", ""Roti"", ""Veg Biryani"", ""Pickle""], ""per_plate"": 1800, ""description"": ""Full spread - 25 items""}",20,2000,True,False,0,7,Multi-cuisine,all
V799,260,0.96,False,False,12,"{""Gobi Manchurian"": 24, ""Soft Drinks"": 24, ""Paneer Tikka"": 38, ""Chicken Tikka"": 52, ""Paneer Butter Masala"": 57, ""Milkshake"": 38, ""Kaju Curry"": 67, ""Fruit Salad"": 28, ""Fried Rice"": 57, ""Mutton Biryani"": 144, ""Curd Rice"": 28, ""Sweet Corn Soup"": 28}","{""items"": [""Gobi Manchurian"", ""Soft Drinks"", ""Fruit Salad"", ""Curd Rice"", ""Sweet Corn Soup"", ""Paneer Tikka""], ""per_plate"": 260, ""description"": ""Basic - 6 items""}","{""items"": [""Gobi Manchurian"", ""Soft Drinks"", ""Fruit Salad"", ""Curd Rice"", ""Sweet Corn Soup"", ""Paneer Tikka"", ""Milkshake"", ""Chicken Tikka"", ""Paneer Butter Masala"", ""Fried Rice""], ""per_plate"": 325, ""description"": ""Standard - 10 items""}","{""items"": [""Gobi Manchurian"", ""Soft Drinks"", ""Paneer Tikka"", ""Chicken Tikka"", ""Paneer Butter Masala"", ""Milkshake"", ""Kaju Curry"", ""Fruit Salad"", ""Fried Rice"", ""Mutton Biryani"", ""Curd Rice"", ""Sweet Corn Soup""], ""per_plate"": 390, ""description"": ""Full spread - 12 items""}",20,150,False,False,0,3,Multi-cuisine,all
V803,450,1.04,False,False,20,"{""Soft Drinks"": 26, ""Spring Rolls"": 26, ""Pastry"": 52, ""Pakoda"": 15, ""Paneer Butter Masala"": 62, ""Cutlet"": 20, ""Sweet Corn Soup"": 31, ""Soup"": 26, ""Naan"": 15, ""Mutton Curry"": 104, ""Fried Rice"": 62, ""Juice"": 31, ""Curd Rice"": 31, ""Tomato Soup"": 26, ""Roti"": 10, ""Upma"": 15, ""Butter Naan"": 20, ""Kesari"": 20, ""Chicken Tikka"": 57, ""Starter NonVeg"": 46}","{""items"": [""Roti"", ""Pakoda"", ""Naan"", ""Upma"", ""Cutlet"", ""Butter Naan""], ""per_plate"": 450, ""description"": ""Basic - 6 items""}","{""items"": [""Roti"", ""Pakoda"", ""Naan"", ""Upma"", ""Cutlet"", ""Butter Naan"", ""Kesari"", ""Soft Drinks"", ""Spring Rolls"", ""Soup"", ""Tomato Soup"", ""Sweet Corn Soup"", ""Juice""], ""per_plate"": 562, ""description"": ""Standard - 13 items""}","{""items"": [""Soft Drinks"", ""Spring Rolls"", ""Pastry"", ""Pakoda"", ""Paneer Butter Masala"", ""Cutlet"", ""Sweet Corn Soup"", ""Soup"", ""Naan"", ""Mutton Curry"", ""Fried Rice"", ""Juice"", ""Curd Rice"", ""Tomato Soup"", ""Roti"", ""Upma"", ""Butter Naan"", ""Kesari"", ""Chicken Tikka"", ""Starter NonVeg""], ""per_plate"": 675, ""description"": ""Full spread - 20 items""}",20,800,True,False,0,7,Multi-cuisine,all
V822,260,0.98,False,False,12,"{""Starter NonVeg"": 44, ""Kaju Curry"": 68, ""Paneer Tikka"": 39, ""Pakoda"": 14, ""Cake"": 53, ""Starter Veg"": 19, ""Chicken Tikka"": 53, ""Gulab Jamun"": 29, ""Double Ka Meetha"": 34, ""Pastry"": 49, ""Vada"": 14, ""Payasam"": 24}","{""items"": [""Pakoda"", ""Vada"", ""Starter Veg"", ""Payasam"", ""Gulab Jamun"", ""Double Ka Meetha""], ""per_plate"": 260, ""description"": ""Basic - 6 items""}","{""items"": [""Pakoda"", ""Vada"", ""Starter Veg"", ""Payasam"", ""Gulab Jamun"", ""Double Ka Meetha"", ""Paneer Tikka"", ""Starter NonVeg"", ""Pastry"", ""Cake""], ""per_plate"": 325, ""description"": ""Standard - 10 items""}","{""items"": [""Starter NonVeg"", ""Kaju Curry"", ""Paneer Tikka"", ""Pakoda"", ""Cake"", ""Starter Veg"", ""Chicken Tikka"", ""Gulab Jamun"", ""Double Ka Meetha"", ""Pastry"", ""Vada"", ""Payasam""], ""per_plate"": 390, ""description"": ""Full spread - 12 items""}",20,50,False,True,25,3,Multi-cuisine,all
V828,520,1.11,False,True,18,"{""Mutton Curry"": 111, ""Veg Kurma"": 49, ""Paratha"": 22, ""Kheer"": 38, ""Juice"": 33, ""Halwa"": 22, ""Chicken Biryani"": 133, ""Pulao"": 55, ""Gulab Jamun"": 33, ""Korma"": 111, ""Roti"": 11, ""Haleem"": 99, ""Lassi"": 38, ""Soft Drinks"": 27, ""Seviyan"": 33, ""Soup"": 27, ""Mutton Soup"": 44, ""Biryani"": 144}","{""items"": [""Roti"", ""Paratha"", ""Halwa"", ""Soft Drinks"", ""Soup"", ""Juice""], ""per_plate"": 520, ""description"": ""Basic - 6 items""}","{""items"": [""Roti"", ""Paratha"", ""Halwa"", ""Soft Drinks"", ""Soup"", ""Juice"", ""Gulab Jamun"", ""Seviyan"", ""Kheer"", ""Lassi"", ""Mutton Soup"", ""Veg Kurma""], ""per_plate"": 650, ""description"": ""Standard - 12 items""}","{""items"": [""Mutton Curry"", ""Veg Kurma"", ""Paratha"", ""Kheer"", ""Juice"", ""Halwa"", ""Chicken Biryani"", ""Pulao"", ""Gulab Jamun"", ""Korma"", ""Roti"", ""Haleem"", ""Lassi"", ""Soft Drinks"", ""Seviyan"", ""Soup"", ""Mutton Soup"", ""Biryani""], ""per_plate"": 780, ""description"": ""Full spread - 18 items""}",20,500,True,False,0,7,Halal,Muslim
V835,1100,1.35,False,False,25,"{""Idli"": 20, ""Gulab Jamun"": 40, ""Dosa"": 33, ""Rasam"": 13, ""Curd Rice"": 40, ""Pastry"": 67, ""Salad"": 20, ""Ice Cream"": 54, ""Halwa"": 27, ""Lassi"": 47, ""Gobi Manchurian"": 33, ""Mutton Curry"": 135, ""Pulao"": 67, ""Soft Drinks"": 33, ""Fruit Salad"": 40, ""Tomato Soup"": 33, ""Naan"": 20, ""Soup"": 33, ""Upma"": 20, ""Dal Tadka"": 47, ""Dal Fry"": 47, ""Rasgulla"": 33, ""Veg Kurma"": 60, ""Starter NonVeg"": 60, ""Double Ka Meetha"": 47}","{""items"": [""Rasam"", ""Idli"", ""Salad"", ""Naan"", ""Upma"", ""Halwa"", ""Dosa"", ""Gobi Manchurian""], ""per_plate"": 1100, ""description"": ""Basic - 8 items""}","{""items"": [""Rasam"", ""Idli"", ""Salad"", ""Naan"", ""Upma"", ""Halwa"", ""Dosa"", ""Gobi Manchurian"", ""Soft Drinks"", ""Tomato Soup"", ""Soup"", ""Rasgulla"", ""Gulab Jamun"", ""Curd Rice"", ""Fruit Salad"", ""Lassi""], ""per_plate"": 1375, ""description"": ""Standard - 16 items""}","{""items"": [""Idli"", ""Gulab Jamun"", ""Dosa"", ""Rasam"", ""Curd Rice"", ""Pastry"", ""Salad"", ""Ice Cream"", ""Halwa"", ""Lassi"", ""Gobi Manchurian"", ""Mutton Curry"", ""Pulao"", ""Soft Drinks"", ""Fruit Salad"", ""Tomato Soup"", ""Naan"", ""Soup"", ""Upma"", ""Dal Tadka"", ""Dal Fry"", ""Rasgulla"", ""Veg Kurma"", ""Starter NonVeg"", ""Double Ka Meetha""], ""per_plate"": 1650, ""description"": ""Full spread - 25 items""}",20,2000,True,False,0,7,Multi-cuisine,all
V844,180,0.88,False,False,12,"{""Starter NonVeg"": 39, ""Dal Fry"": 30, ""Paneer Tikka"": 35, ""Dal Tadka"": 30, ""Sweet Corn Soup"": 26, ""Double Ka Meetha"": 30, ""Soft Drinks"": 22, ""Fried Rice"": 52, ""Soup"": 22, ""Baby Corn Fry"": 22, ""Fish Fry"": 79, ""Mutton Biryani"": 132}","{""items"": [""Soft Drinks"", ""Soup"", ""Baby Corn Fry"", ""Sweet Corn Soup"", ""Dal Fry"", ""Dal Tadka""], ""per_plate"": 180, ""description"": ""Basic - 6 items""}","{""items"": [""Soft Drinks"", ""Soup"", ""Baby Corn Fry"", ""Sweet Corn Soup"", ""Dal Fry"", ""Dal Tadka"", ""Double Ka Meetha"", ""Paneer Tikka"", ""Starter NonVeg"", ""Fried Rice""], ""per_plate"": 225, ""description"": ""Standard - 10 items""}","{""items"": [""Starter NonVeg"", ""Dal Fry"", ""Paneer Tikka"", ""Dal Tadka"", ""Sweet Corn Soup"", ""Double Ka Meetha"", ""Soft Drinks"", ""Fried Rice"", ""Soup"", ""Baby Corn Fry"", ""Fish Fry"", ""Mutton Biryani""], ""per_plate"": 270, ""description"": ""Full spread - 12 items""}",20,50,False,False,0,3,Multi-cuisine,all
V857,290,0.91,False,False,14,"{""Papad"": 5, ""Gulab Jamun"": 27, ""Upma"": 13, ""Curd Rice"": 27, ""Paneer Tikka"": 36, ""Cutlet"": 18, ""Lassi"": 31, ""Salad"": 13, ""Soft Drinks"": 22, ""Juice"": 27, ""Double Ka Meetha"": 31, ""Dosa"": 22, ""Chicken Tikka"": 50, ""Starter NonVeg"": 40}","{""items"": [""Papad"", ""Upma"", ""Salad"", ""Cutlet"", ""Soft Drinks"", ""Dosa""], ""per_plate"": 290, ""description"": ""Basic - 6 items""}","{""items"": [""Papad"", ""Upma"", ""Salad"", ""Cutlet"", ""Soft Drinks"", ""Dosa"", ""Gulab Jamun"", ""Curd Rice"", ""Juice"", ""Lassi""], ""per_plate"": 362, ""description"": ""Standard - 10 items""}","{""items"": [""Papad"", ""Gulab Jamun"", ""Upma"", ""Curd Rice"", ""Paneer Tikka"", ""Cutlet"", ""Lassi"", ""Salad"", ""Soft Drinks"", ""Juice"", ""Double Ka Meetha"", ""Dosa"", ""Chicken Tikka"", ""Starter NonVeg""], ""per_plate"": 435, ""description"": ""Full spread - 14 items""}",20,150,False,True,20,3,Multi-cuisine,all
V870,150,0.86,False,False,14,"{""Salad"": 12, ""Rasam"": 8, ""Curd Rice"": 25, ""Soft Drinks"": 21, ""Dal Fry"": 30, ""Roti"": 8, ""Double Ka Meetha"": 30, ""Naan"": 12, ""Ice Cream"": 34, ""Kaju Curry"": 60, ""Idli"": 12, ""Fish Fry"": 77, ""Chicken Tikka"": 47, ""Starter NonVeg"": 38}","{""items"": [""Rasam"", ""Roti"", ""Salad"", ""Naan"", ""Idli"", ""Soft Drinks""], ""per_plate"": 150, ""description"": ""Basic - 6 items""}","{""items"": [""Rasam"", ""Roti"", ""Salad"", ""Naan"", ""Idli"", ""Soft Drinks"", ""Curd Rice"", ""Dal Fry"", ""Double Ka Meetha"", ""Ice Cream""], ""per_plate"": 187, ""description"": ""Standard - 10 items""}","{""items"": [""Salad"", ""Rasam"", ""Curd Rice"", ""Soft Drinks"", ""Dal Fry"", ""Roti"", ""Double Ka Meetha"", ""Naan"", ""Ice Cream"", ""Kaju Curry"", ""Idli"", ""Fish Fry"", ""Chicken Tikka"", ""Starter NonVeg""], ""per_plate"": 225, ""description"": ""Full spread - 14 items""}",20,100,False,True,20,3,Multi-cuisine,all
V876,1500,1.34,False,False,25,"{""Pulao"": 67, ""Lassi"": 46, ""Fried Rice"": 80, ""Payasam"": 33, ""Halwa"": 26, ""Pakoda"": 20, ""Veg Biryani"": 107, ""Dosa"": 33, ""Juice"": 40, ""Sambar"": 20, ""Upma"": 20, ""Veg Kurma"": 60, ""Cake"": 73, ""Dal Tadka"": 46, ""Mutton Biryani"": 201, ""Cutlet"": 26, ""Mutton Curry"": 134, ""Kaju Curry"": 93, ""Naan"": 20, ""Baby Corn Fry"": 33, ""Chicken Tikka"": 73, ""Vada"": 20, ""Soft Drinks"": 33, ""Paneer Butter Masala"": 80, ""Kesari"": 26}","{""items"": [""Pakoda"", ""Sambar"", ""Upma"", ""Naan"", ""Vada"", ""Halwa"", ""Cutlet"", ""Kesari""], ""per_plate"": 1500, ""description"": ""Basic - 8 items""}","{""items"": [""Pakoda"", ""Sambar"", ""Upma"", ""Naan"", ""Vada"", ""Halwa"", ""Cutlet"", ""Kesari"", ""Payasam"", ""Dosa"", ""Baby Corn Fry"", ""Soft Drinks"", ""Juice"", ""Lassi"", ""Dal Tadka"", ""Veg Kurma""], ""per_plate"": 1875, ""description"": ""Standard - 16 items""}","{""items"": [""Pulao"", ""Lassi"", ""Fried Rice"", ""Payasam"", ""Halwa"", ""Pakoda"", ""Veg Biryani"", ""Dosa"", ""Juice"", ""Sambar"", ""Upma"", ""Veg Kurma"", ""Cake"", ""Dal Tadka"", ""Mutton Biryani"", ""Cutlet"", ""Mutton Curry"", ""Kaju Curry"", ""Naan"", ""Baby Corn Fry"", ""Chicken Tikka"", ""Vada"", ""Soft Drinks"", ""Paneer Butter Masala"", ""Kesari""], ""per_plate"": 2250, ""description"": ""Full spread - 25 items""}",20,1500,True,False,0,7,Multi-cuisine,all
V882,500,1.08,False,False,18,"{""Halwa"": 21, ""Fried Rice"": 64, ""Paneer Butter Masala"": 64, ""Dal Tadka"": 37, ""Chicken Curry"": 86, ""Butter Naan"": 21, ""Juice"": 32, ""Starter Veg"": 21, ""Milkshake"": 43, ""Fish Fry"": 97, ""Kesari"": 21, ""Starter NonVeg"": 48, ""Kaju Curry"": 75, ""Rasgulla"": 27, ""Pakoda"": 16, ""Salad"": 16, ""Lassi"": 37, ""Payasam"": 27}","{""items"": [""Pakoda"", ""Salad"", ""Halwa"", ""Butter Naan"", ""Starter Veg"", ""Kesari""], ""per_plate"": 500, ""description"": ""Basic - 6 items""}","{""items"": [""Pakoda"", ""Salad"", ""Halwa"", ""Butter Naan"", ""Starter Veg"", ""Kesari"", ""Rasgulla"", ""Payasam"", ""Juice"", ""Dal Tadka"", ""Lassi"", ""Milkshake""], ""per_plate"": 625, ""description"": ""Standard - 12 items""}","{""items"": [""Halwa"", ""Fried Rice"", ""Paneer Butter Masala"", ""Dal Tadka"", ""Chicken Curry"", ""Butter Naan"", ""Juice"", ""Starter Veg"", ""Milkshake"", ""Fish Fry"", ""Kesari"", ""Starter NonVeg"", ""Kaju Curry"", ""Rasgulla"", ""Pakoda"", ""Salad"", ""Lassi"", ""Payasam""], ""per_plate"": 750, ""description"": ""Full spread - 18 items""}",20,500,True,False,0,7,Multi-cuisine,all
V883,230,0.97,False,False,12,"{""Gobi Manchurian"": 24, ""Mutton Biryani"": 145, ""Sweet Corn Soup"": 29, ""Papad"": 5, ""Veg Kurma"": 43, ""Chicken Tikka"": 53, ""Fish Fry"": 87, ""Dosa"": 24, ""Pickle"": 5, ""Brownie"": 43, ""Chicken Curry"": 77, ""Paneer Butter Masala"": 58}","{""items"": [""Papad"", ""Pickle"", ""Gobi Manchurian"", ""Dosa"", ""Sweet Corn Soup"", ""Veg Kurma""], ""per_plate"": 230, ""description"": ""Basic - 6 items""}","{""items"": [""Papad"", ""Pickle"", ""Gobi Manchurian"", ""Dosa"", ""Sweet Corn Soup"", ""Veg Kurma"", ""Brownie"", ""Chicken Tikka"", ""Paneer Butter Masala"", ""Chicken Curry""], ""per_plate"": 287, ""description"": ""Standard - 10 items""}","{""items"": [""Gobi Manchurian"", ""Mutton Biryani"", ""Sweet Corn Soup"", ""Papad"", ""Veg Kurma"", ""Chicken Tikka"", ""Fish Fry"", ""Dosa"", ""Pickle"", ""Brownie"", ""Chicken Curry"", ""Paneer Butter Masala""], ""per_plate"": 345, ""description"": ""Full spread - 12 items""}",20,100,False,False,0,3,Multi-cuisine,all
V887,220,0.96,False,False,14,"{""Sweet Corn Soup"": 28, ""Fried Rice"": 57, ""Soft Drinks"": 24, ""Pickle"": 5, ""Naan"": 14, ""Baby Corn Fry"": 24, ""Fruit Salad"": 28, ""Vada"": 14, ""Payasam"": 24, ""Veg Biryani"": 76, ""Salad"": 14, ""Dal Tadka"": 33, ""Chicken Tikka"": 52, ""Starter NonVeg"": 43}","{""items"": [""Pickle"", ""Naan"", ""Vada"", ""Salad"", ""Soft Drinks"", ""Baby Corn Fry""], ""per_plate"": 220, ""description"": ""Basic - 6 items""}","{""items"": [""Pickle"", ""Naan"", ""Vada"", ""Salad"", ""Soft Drinks"", ""Baby Corn Fry"", ""Payasam"", ""Sweet Corn Soup"", ""Fruit Salad"", ""Dal Tadka""], ""per_plate"": 275, ""description"": ""Standard - 10 items""}","{""items"": [""Sweet Corn Soup"", ""Fried Rice"", ""Soft Drinks"", ""Pickle"", ""Naan"", ""Baby Corn Fry"", ""Fruit Salad"", ""Vada"", ""Payasam"", ""Veg Biryani"", ""Salad"", ""Dal Tadka"", ""Chicken Tikka"", ""Starter NonVeg""], ""per_plate"": 330, ""description"": ""Full spread - 14 items""}",20,100,False,True,50,3,Multi-cuisine,all
V897,430,1.11,False,False,18,"{""Baby Corn Fry"": 27, ""Pakoda"": 16, ""Gulab Jamun"": 33, ""Dal Fry"": 38, ""Spring Rolls"": 27, ""Dosa"": 27, ""Chicken Tikka"": 61, ""Soft Drinks"": 27, ""Fruit Salad"": 33, ""Paneer Tikka"": 44, ""Sweet Corn Soup"": 33, ""Chicken Curry"": 88, ""Idli"": 16, ""Vada"": 16, ""Paneer Butter Masala"": 66, ""Payasam"": 27, ""Upma"": 16, ""Juice"": 33}","{""items"": [""Pakoda"", ""Idli"", ""Vada"", ""Upma"", ""Baby Corn Fry"", ""Spring Rolls""], ""per_plate"": 430, ""description"": ""Basic - 6 items""}","{""items"": [""Pakoda"", ""Idli"", ""Vada"", ""Upma"", ""Baby Corn Fry"", ""Spring Rolls"", ""Dosa"", ""Soft Drinks"", ""Payasam"", ""Gulab Jamun"", ""Fruit Salad"", ""Sweet Corn Soup""], ""per_plate"": 537, ""description"": ""Standard - 12 items""}","{""items"": [""Baby Corn Fry"", ""Pakoda"", ""Gulab Jamun"", ""Dal Fry"", ""Spring Rolls"", ""Dosa"", ""Chicken Tikka"", ""Soft Drinks"", ""Fruit Salad"", ""Paneer Tikka"", ""Sweet Corn Soup"", ""Chicken Curry"", ""Idli"", ""Vada"", ""Paneer Butter Masala"", ""Payasam"", ""Upma"", ""Juice""], ""per_plate"": 645, ""description"": ""Full spread - 18 items""}",20,200,True,False,0,7,Multi-cuisine,all
V899,380,1.13,False,False,18,"{""Soup"": 28, ""Idli"": 16, ""Baby Corn Fry"": 28, ""Sweet Corn Soup"": 33, ""Upma"": 16, ""Pulao"": 56, ""Gobi Manchurian"": 28, ""Payasam"": 28, ""Paneer Tikka"": 45, ""Pickle"": 5, ""Pakoda"": 16, ""Naan"": 16, ""Spring Rolls"": 28, ""Chicken Tikka"": 62, ""Brownie"": 50, ""Fish Fry"": 101, ""Mutton Biryani"": 169, ""Kesari"": 22}","{""items"": [""Pickle"", ""Idli"", ""Upma"", ""Pakoda"", ""Naan"", ""Kesari""], ""per_plate"": 380, ""description"": ""Basic - 6 items""}","{""items"": [""Pickle"", ""Idli"", ""Upma"", ""Pakoda"", ""Naan"", ""Kesari"", ""Soup"", ""Baby Corn Fry"", ""Gobi Manchurian"", ""Payasam"", ""Spring Rolls"", ""Sweet Corn Soup""], ""per_plate"": 475, ""description"": ""Standard - 12 items""}","{""items"": [""Soup"", ""Idli"", ""Baby Corn Fry"", ""Sweet Corn Soup"", ""Upma"", ""Pulao"", ""Gobi Manchurian"", ""Payasam"", ""Paneer Tikka"", ""Pickle"", ""Pakoda"", ""Naan"", ""Spring Rolls"", ""Chicken Tikka"", ""Brownie"", ""Fish Fry"", ""Mutton Biryani"", ""Kesari""], ""per_plate"": 570, ""description"": ""Full spread - 18 items""}",20,300,True,False,0,7,Multi-cuisine,all
V900,380,1.08,False,False,20,"{""Chicken Tikka"": 59, ""Paneer Butter Masala"": 64, ""Pulao"": 54, ""Ice Cream"": 43, ""Curd Rice"": 32, ""Kesari"": 21, ""Veg Kurma"": 48, ""Payasam"": 27, ""Sambar"": 16, ""Butter Naan"": 21, ""Soft Drinks"": 27, ""Baby Corn Fry"": 27, ""Rasam"": 10, ""Naan"": 16, ""Cutlet"": 21, ""Paneer Tikka"": 43, ""Kaju Curry"": 75, ""Gobi Manchurian"": 27, ""Starter NonVeg"": 48, ""Chicken Biryani"": 129}","{""items"": [""Rasam"", ""Sambar"", ""Naan"", ""Kesari"", ""Butter Naan"", ""Cutlet""], ""per_plate"": 380, ""description"": ""Basic - 6 items""}","{""items"": [""Rasam"", ""Sambar"", ""Naan"", ""Kesari"", ""Butter Naan"", ""Cutlet"", ""Payasam"", ""Soft Drinks"", ""Baby Corn Fry"", ""Gobi Manchurian"", ""Curd Rice"", ""Ice Cream"", ""Paneer Tikka""], ""per_plate"": 475, ""description"": ""Standard - 13 items""}","{""items"": [""Chicken Tikka"", ""Paneer Butter Masala"", ""Pulao"", ""Ice Cream"", ""Curd Rice"", ""Kesari"", ""Veg Kurma"", ""Payasam"", ""Sambar"", ""Butter Naan"", ""Soft Drinks"", ""Baby Corn Fry"", ""Rasam"", ""Naan"", ""Cutlet"", ""Paneer Tikka"", ""Kaju Curry"", ""Gobi Manchurian"", ""Starter NonVeg"", ""Chicken Biryani""], ""per_plate"": 570, ""description"": ""Full spread - 20 items""}",20,200,True,False,0,7,Multi-cuisine,all
